MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWinOdds,Bet365_DrawOdds,Bet365_AwayWinOdds,BW_HomeWinOdds,BW_DrawOdds,BW_AwayWinOdds,Pinnacle_HomeWinOdds,Pinnacle_DrawOdds,Pinnacle_AwayWinOdds,Bet365_CloseHomeWinOdds,Bet365_CloseDrawOdds,Bet365_CloseAwayWinOdds,Pinnacle_CloseHomeWinOdds,Pinnacle_CloseDrawOdds,Pinnacle_CloseAwayWinOdds,Season
2025-03-02,Auxerre,Strasbourg,0,1,A,0,0,D,14,6,5,3,10,10,5,3,1,3,0,1,2.8,3.4,2.5,,,,2.86,3.35,2.59,3.0,3.4,2.38,3.17,3.37,2.41,2024-25
2025-03-02,Montpellier,Rennes,0,4,A,0,1,A,16,15,5,9,15,15,6,5,2,1,0,0,3.5,3.4,2.1,,,,3.62,3.53,2.11,3.75,3.5,2.0,3.94,3.53,2.03,2024-25
2025-03-02,Marseille,Nantes,2,0,H,0,0,D,21,8,5,2,14,15,3,2,1,2,0,0,1.4,5.0,7.0,,,,1.41,5.27,7.16,1.33,5.5,8.0,1.34,5.59,9.17,2024-25
2025-03-07,Toulouse,Monaco,1,1,D,0,1,A,8,13,3,3,16,17,3,5,1,3,0,0,3.25,3.5,2.15,,,,3.4,3.63,2.16,3.2,3.4,2.2,3.3,3.53,2.26,2024-25
2025-03-08,Rennes,Paris SG,1,4,A,0,1,A,13,19,3,9,11,6,3,2,2,3,0,0,4.75,3.9,1.7,,,,4.61,4.04,1.75,4.5,4.2,1.67,4.92,4.21,1.69,2024-25
2025-03-08,Lille,Montpellier,1,0,H,0,0,D,18,10,8,3,11,12,7,1,2,3,0,0,1.37,4.75,7.5,,,,1.41,5.13,7.44,1.42,4.5,7.0,1.42,4.9,7.97,2024-25
2025-03-08,Marseille,Lens,0,1,A,0,0,D,15,3,6,2,15,12,7,0,3,1,0,0,1.53,4.33,6.0,,,,1.53,4.6,5.91,1.5,4.33,6.0,1.51,4.5,6.72,2024-25
2025-03-09,Brest,Angers,2,0,H,1,0,H,19,7,7,1,14,8,6,6,1,1,0,0,1.73,3.6,5.0,,,,1.75,3.81,4.97,1.65,3.6,5.5,1.69,3.75,5.82,2024-25
2025-03-09,Le Havre,St Etienne,1,1,D,1,1,D,13,12,7,3,9,17,5,6,2,3,0,0,2.3,3.4,3.1,,,,2.38,3.53,3.04,2.45,3.4,2.88,2.48,3.42,3.01,2024-25
2025-03-09,Nantes,Strasbourg,0,1,A,0,0,D,11,9,2,1,12,17,3,9,1,1,0,0,2.6,3.25,2.75,,,,2.65,3.32,2.82,2.88,3.4,2.4,3.02,3.4,2.49,2024-25
2025-03-09,Reims,Auxerre,0,2,A,0,2,A,18,13,4,9,9,13,6,12,1,1,0,0,2.4,3.3,3.0,,,,2.54,3.26,3.01,2.5,3.3,2.88,2.61,3.27,2.95,2024-25
2025-03-09,Nice,Lyon,0,2,A,0,0,D,18,8,4,5,12,11,9,2,1,2,0,0,2.0,3.7,3.5,,,,2.07,3.64,3.63,2.1,3.5,3.3,2.16,3.61,3.46,2024-25
2025-03-14,Nice,Auxerre,1,1,D,1,0,H,20,10,6,4,14,18,7,3,1,3,1,0,1.57,3.9,6.0,,,,1.61,4.17,5.7,1.57,4.2,5.5,1.59,4.22,6.0,2024-25
2025-03-15,Nantes,Lille,1,0,H,0,0,D,10,13,3,4,9,15,3,5,2,3,1,0,3.6,3.2,2.15,,,,3.64,3.38,2.16,4.33,3.2,1.91,4.31,3.45,1.97,2024-25
2025-03-15,Angers,Monaco,0,2,A,0,0,D,6,16,2,5,12,11,0,9,1,2,0,0,6.5,4.75,1.42,,,,7.07,4.98,1.44,7.5,5.0,1.38,8.01,5.21,1.4,2024-25
2025-03-15,Lens,Rennes,1,0,H,0,0,D,9,12,4,5,17,14,5,4,1,1,0,0,2.05,3.5,3.6,,,,2.09,3.5,3.69,2.0,3.4,3.8,2.05,3.47,3.94,2024-25
2025-03-16,Lyon,Le Havre,4,2,H,1,2,A,16,14,7,5,20,12,4,1,2,3,0,0,1.36,5.5,7.0,,,,1.37,5.52,7.95,1.27,6.5,9.0,1.26,6.38,10.53,2024-25
2025-03-16,Brest,Reims,0,0,D,0,0,D,11,12,0,2,9,13,4,4,1,3,1,0,1.67,3.9,5.0,,,,1.69,3.96,5.17,1.65,3.75,5.25,1.68,3.79,5.81,2024-25
2025-03-16,Montpellier,St Etienne,0,2,A,0,1,A,13,11,3,6,4,7,4,6,1,3,0,1,2.2,3.5,3.2,,,,2.25,3.77,3.09,2.3,3.5,3.0,2.3,3.74,3.07,2024-25
2025-03-16,Strasbourg,Toulouse,2,1,H,0,1,A,10,11,3,7,10,14,4,3,0,2,0,0,2.25,3.25,3.25,,,,2.34,3.43,3.17,2.6,3.2,2.8,2.63,3.33,2.89,2024-25
2025-03-16,Paris SG,Marseille,3,1,H,2,0,H,16,11,5,2,7,9,5,5,1,0,0,0,1.45,5.0,6.0,,,,1.43,5.41,6.53,1.33,5.5,8.0,1.33,5.65,9.02,2024-25
2025-03-28,Strasbourg,Lyon,4,2,H,0,0,D,14,16,7,11,12,15,6,5,2,2,0,0,2.7,3.6,2.45,,,,2.8,3.71,2.46,2.55,3.6,2.55,2.71,3.62,2.62,2024-25
2025-03-29,Reims,Marseille,3,1,H,1,0,H,7,20,5,8,6,9,0,12,0,0,0,0,5.5,4.2,1.57,,,,5.75,4.24,1.59,5.0,4.1,1.62,5.52,3.98,1.67,2024-25
2025-03-29,St Etienne,Paris SG,1,6,A,1,1,D,11,22,2,10,9,12,3,6,2,0,0,0,17.0,8.5,1.14,,,,16.8,9.67,1.14,10.0,6.25,1.27,10.42,6.97,1.25,2024-25
2025-03-29,Monaco,Nice,2,1,H,0,1,A,17,9,6,4,17,14,7,4,2,4,0,1,1.9,3.9,3.75,,,,1.93,3.88,3.89,1.9,3.8,3.8,1.92,3.8,4.09,2024-25
2025-03-30,Toulouse,Brest,2,4,A,0,2,A,17,10,4,5,10,18,10,3,0,5,0,0,2.0,3.25,4.1,,,,2.02,3.39,4.11,2.0,3.4,3.8,2.04,3.43,4.07,2024-25
2025-03-30,Angers,Rennes,0,3,A,0,1,A,9,14,4,6,10,16,6,5,1,0,0,0,4.2,3.6,1.82,,,,4.27,3.55,1.93,3.8,3.25,2.05,4.07,3.28,2.09,2024-25
2025-03-30,Auxerre,Montpellier,1,0,H,0,0,D,21,12,6,1,14,14,10,6,3,1,0,0,1.69,3.8,4.5,,,,1.77,3.9,4.65,1.8,3.75,4.1,1.86,3.85,4.29,2024-25
2025-03-30,Le Havre,Nantes,3,2,H,2,1,H,16,7,5,2,16,9,3,4,1,2,0,0,3.1,3.2,2.37,,,,3.13,3.4,2.38,3.1,3.1,2.45,3.19,3.26,2.45,2024-25
2025-03-30,Lille,Lens,1,0,H,1,0,H,11,5,5,2,13,15,6,2,1,3,0,0,2.0,3.4,3.75,,,,2.03,3.53,3.85,2.05,3.3,3.75,2.09,3.4,3.91,2024-25
2025-04-04,Nice,Nantes,1,2,A,1,2,A,21,8,9,4,9,14,11,2,1,1,0,0,1.5,4.2,6.5,,,,1.52,4.46,6.6,1.48,4.2,7.0,1.5,4.52,6.77,2024-25
2025-04-05,Paris SG,Angers,1,0,H,0,0,D,20,5,6,0,7,12,5,1,0,3,0,0,1.14,8.0,19.0,,,,1.14,9.54,16.09,1.14,8.5,19.0,1.13,9.74,20.32,2024-25
2025-04-05,Brest,Monaco,2,1,H,1,0,H,13,10,4,3,13,16,2,9,3,2,0,0,4.0,3.6,1.9,,,,3.97,3.78,1.93,4.5,3.75,1.75,4.57,3.89,1.81,2024-25
2025-04-05,Lyon,Lille,2,1,H,1,1,D,10,10,4,4,15,14,1,3,3,2,0,0,2.2,3.6,3.1,,,,2.31,3.6,3.1,2.25,3.5,3.0,2.31,3.5,3.23,2024-25
2025-04-06,Lens,St Etienne,1,0,H,0,0,D,20,8,5,3,14,20,6,3,3,2,0,0,1.55,4.1,6.0,,,,1.55,4.56,5.73,1.57,4.1,5.75,1.6,4.43,5.56,2024-25
2025-04-06,Montpellier,Le Havre,0,2,A,0,2,A,14,13,6,4,15,7,5,2,1,1,1,0,2.4,3.25,3.0,,,,2.45,3.53,2.93,2.5,3.4,2.8,2.58,3.44,2.87,2024-25
2025-04-06,Reims,Strasbourg,0,1,A,0,1,A,14,13,7,4,11,9,4,7,2,2,1,1,3.2,3.6,2.15,,,,3.48,3.48,2.18,3.4,3.6,2.1,3.55,3.53,2.16,2024-25
2025-04-06,Rennes,Auxerre,0,1,A,0,0,D,18,11,5,3,10,5,8,5,0,0,0,0,1.85,3.6,4.33,,,,1.87,3.76,4.28,1.85,3.6,4.2,1.92,3.73,4.18,2024-25
2025-04-06,Marseille,Toulouse,3,2,H,1,1,D,9,8,4,3,11,15,5,1,2,3,0,0,1.75,3.8,4.5,,,,1.77,3.91,4.65,1.73,4.0,4.5,1.75,3.96,4.75,2024-25
2025-04-11,Lens,Reims,0,2,A,0,1,A,37,10,14,2,9,7,9,2,1,0,0,0,1.53,4.1,6.25,,,,1.55,4.23,6.71,1.57,3.9,6.0,1.61,4.07,6.12,2024-25
2025-04-12,Monaco,Marseille,3,0,H,1,0,H,15,8,10,4,6,18,4,4,2,1,0,0,2.0,3.8,3.4,,,,2.03,3.93,3.47,1.9,4.0,3.6,1.93,4.09,3.74,2024-25
2025-04-12,Toulouse,Lille,1,2,A,1,2,A,10,6,5,3,15,11,4,2,1,2,0,0,2.8,3.3,2.55,,,,2.93,3.23,2.62,3.2,3.25,2.3,3.31,3.25,2.4,2024-25
2025-04-12,Strasbourg,Nice,2,2,D,0,1,A,11,23,4,6,5,8,2,9,1,2,0,0,2.55,3.3,2.75,,,,2.52,3.5,2.85,2.9,3.4,2.38,2.95,3.45,2.51,2024-25
2025-04-13,St Etienne,Brest,3,3,D,2,3,A,9,14,4,6,21,18,7,9,2,4,0,0,3.5,3.6,2.05,,,,3.47,3.7,2.11,3.6,3.7,2.0,3.65,3.84,2.02,2024-25
2025-04-13,Angers,Montpellier,2,0,H,2,0,H,10,4,4,1,12,13,6,1,0,2,0,0,1.9,3.5,4.1,,,,1.94,3.73,3.95,1.9,3.4,4.2,1.93,3.56,4.32,2024-25
2025-04-13,Le Havre,Rennes,1,5,A,1,3,A,11,10,2,6,16,11,4,3,2,3,0,0,3.5,3.4,2.1,,,,3.6,3.49,2.13,3.75,3.4,2.0,3.84,3.5,2.07,2024-25
2025-04-13,Auxerre,Lyon,1,3,A,0,0,D,14,13,3,7,11,9,3,6,3,1,0,0,3.6,3.6,2.0,,,,3.61,3.76,2.03,4.2,3.8,1.8,4.41,3.94,1.83,2024-25
2025-04-18,Rennes,Nantes,2,1,H,1,0,H,19,4,5,1,24,13,10,2,3,5,0,1,1.8,3.5,4.75,,,,1.83,3.71,4.52,1.85,3.6,4.2,1.88,3.65,4.49,2024-25
2025-04-19,Paris SG,Le Havre,2,1,H,1,0,H,18,9,11,1,7,10,7,3,0,0,0,0,1.13,9.0,17.0,,,,1.13,11.31,14.99,1.18,8.0,13.0,1.16,9.25,14.64,2024-25
2025-04-19,Monaco,Strasbourg,0,0,D,0,0,D,12,5,4,2,18,10,3,2,3,3,0,0,1.57,4.75,4.75,,,,1.57,4.79,5.19,1.48,4.75,6.0,1.51,4.88,6.16,2024-25
2025-04-19,Marseille,Montpellier,5,1,H,1,0,H,18,6,8,1,11,11,7,2,2,2,0,0,1.22,7.0,11.0,,,,1.22,7.31,11.96,1.14,8.5,13.0,1.16,8.74,16.81,2024-25
2025-04-20,Lille,Auxerre,3,1,H,2,0,H,15,7,9,3,8,13,8,4,1,2,0,0,1.5,4.2,7.0,,,,1.51,4.44,6.69,1.33,5.0,8.5,1.35,5.39,9.47,2024-25
2025-04-20,Brest,Lens,1,3,A,1,2,A,11,17,5,9,11,11,7,6,0,0,1,0,2.35,3.3,3.1,,,,2.38,3.4,3.13,2.45,3.3,3.0,2.53,3.34,3.0,2024-25
2025-04-20,Nice,Angers,2,1,H,1,0,H,22,5,8,2,10,8,4,2,1,1,0,0,1.38,5.0,8.0,,,,1.38,5.12,8.39,1.38,5.0,8.0,1.4,5.09,8.45,2024-25
2025-04-20,Reims,Toulouse,1,0,H,1,0,H,8,18,2,6,11,12,0,9,1,0,0,1,3.3,3.25,2.25,,,,3.35,3.32,2.3,3.75,3.5,2.0,3.99,3.6,2.0,2024-25
2025-04-20,St Etienne,Lyon,2,1,H,1,0,H,18,14,6,2,12,13,8,6,3,4,0,0,5.25,4.2,1.62,,,,4.87,4.59,1.63,4.75,4.33,1.62,5.05,4.48,1.64,2024-25
2025-04-22,Nantes,Paris SG,1,1,D,0,1,A,8,10,2,5,5,9,4,4,2,0,0,0,6.25,5.5,1.4,,,,7.03,5.42,1.42,7.0,5.5,1.38,7.59,5.51,1.39,2024-25
2025-04-25,Paris SG,Nice,1,3,A,1,1,D,32,7,13,3,9,11,17,0,3,1,0,0,1.7,4.5,4.1,,,,1.73,4.5,4.36,1.5,4.5,5.75,1.53,4.88,5.64,2024-25
2025-04-26,Strasbourg,St Etienne,3,1,H,1,1,D,18,17,7,6,10,7,5,8,1,0,0,0,1.62,4.2,5.0,,,,1.65,4.48,4.78,1.53,4.5,5.5,1.56,4.7,5.67,2024-25
2025-04-26,Le Havre,Monaco,1,1,D,1,0,H,9,19,3,7,12,13,3,6,1,0,0,0,6.5,5.0,1.42,,,,7.04,5.25,1.42,7.5,5.25,1.38,8.11,5.29,1.39,2024-25
2025-04-26,Lyon,Rennes,4,1,H,3,0,H,14,10,8,4,12,9,7,2,0,0,0,0,1.75,4.2,4.1,,,,1.79,4.12,4.29,1.6,4.5,4.75,1.64,4.39,5.17,2024-25
2025-04-27,Angers,Lille,0,2,A,0,1,A,6,9,3,5,17,10,7,2,1,5,0,1,6.0,3.9,1.57,,,,6.21,4.08,1.58,7.5,4.33,1.45,7.57,4.5,1.48,2024-25
2025-04-27,Lens,Auxerre,0,4,A,0,3,A,16,12,5,8,12,13,8,1,4,4,1,0,1.6,4.0,5.5,,,,1.61,4.31,5.4,1.55,4.2,5.75,1.58,4.48,5.62,2024-25
2025-04-27,Montpellier,Reims,0,0,D,0,0,D,12,8,2,3,17,13,5,5,3,3,0,0,4.5,3.6,1.75,,,,4.46,3.89,1.81,4.33,3.6,1.83,4.23,3.81,1.88,2024-25
2025-04-27,Nantes,Toulouse,0,0,D,0,0,D,11,6,3,3,13,11,3,5,2,3,0,1,2.88,3.25,2.45,,,,2.97,3.29,2.55,2.9,3.2,2.5,3.03,3.14,2.64,2024-25
2025-04-27,Marseille,Brest,4,1,H,3,1,H,11,9,7,4,14,16,4,3,1,4,0,0,1.5,4.5,6.0,,,,1.5,4.83,6.07,1.33,5.25,8.0,1.36,5.53,8.54,2024-25
2025-05-02,Nice,Reims,1,0,H,1,0,H,8,16,2,3,14,21,5,3,2,2,0,0,1.4,4.75,7.5,,,,1.42,5.16,7.44,1.36,5.0,8.0,1.38,5.28,8.24,2024-25
2025-05-03,Strasbourg,Paris SG,2,1,H,2,0,H,9,20,2,4,14,13,6,2,1,2,0,0,2.45,3.75,2.6,,,,2.46,4.18,2.57,2.25,3.8,2.8,2.38,3.83,2.88,2024-25
2025-05-03,Toulouse,Rennes,2,1,H,1,0,H,9,15,3,6,7,15,6,5,2,2,0,0,2.15,3.4,3.4,,,,2.17,3.48,3.49,2.15,3.5,3.3,2.19,3.55,3.46,2024-25
2025-05-03,St Etienne,Monaco,1,3,A,0,1,A,11,12,1,6,15,12,6,5,0,0,0,0,6.5,5.25,1.37,,,,6.84,5.53,1.4,5.75,5.0,1.45,6.33,5.25,1.46,2024-25
2025-05-04,Nantes,Angers,0,1,A,0,0,D,8,14,3,2,12,16,4,6,2,3,0,0,1.9,3.2,4.75,,,,1.92,3.4,4.57,1.95,3.4,4.1,2.01,3.3,4.38,2024-25
2025-05-04,Auxerre,Le Havre,1,2,A,0,0,D,4,11,1,5,11,10,0,9,2,1,0,0,2.1,3.6,3.25,,,,2.16,3.61,3.41,2.4,3.4,2.75,2.45,3.59,2.94,2024-25
2025-05-04,Brest,Montpellier,1,0,H,1,0,H,16,6,5,1,14,18,4,6,1,2,0,0,1.36,5.25,7.5,,,,1.37,5.37,8.16,1.33,5.5,7.5,1.35,5.62,8.73,2024-25
2025-05-04,Lyon,Lens,1,2,A,0,1,A,18,8,4,3,8,12,8,2,2,3,0,0,1.55,4.33,5.75,,,,1.55,4.65,5.61,1.42,5.0,6.0,1.44,5.25,6.74,2024-25
2025-05-04,Lille,Marseille,1,1,D,0,0,D,5,13,1,6,9,8,2,5,2,2,0,0,2.35,3.25,3.1,,,,2.37,3.43,3.13,2.38,3.3,3.0,2.44,3.4,3.1,2024-25
2025-05-10,Angers,Strasbourg,2,1,H,1,1,D,5,15,2,3,6,10,2,6,2,2,0,0,4.2,3.75,1.8,,,,4.22,3.71,1.83,4.33,3.75,1.8,4.54,3.83,1.83,2024-25
2025-05-10,Auxerre,Nantes,1,1,D,1,0,H,9,7,3,2,15,16,7,3,3,1,0,0,2.8,3.4,2.45,,,,2.83,3.57,2.4,2.75,3.25,2.6,2.87,3.29,2.66,2024-25
2025-05-10,Brest,Lille,2,0,H,1,0,H,12,18,4,2,6,14,3,7,1,1,0,0,4.5,3.8,1.75,,,,4.53,3.81,1.75,4.5,4.1,1.67,4.97,4.16,1.7,2024-25
2025-05-10,Le Havre,Marseille,1,3,A,0,0,D,10,22,4,5,12,12,2,9,2,2,0,0,6.0,4.5,1.5,,,,5.86,4.54,1.5,5.5,4.5,1.5,6.54,4.59,1.51,2024-25
2025-05-10,Monaco,Lyon,2,0,H,0,0,D,11,9,5,4,16,18,3,5,2,4,0,0,1.83,4.2,3.7,,,,1.83,4.2,3.75,1.83,4.2,3.6,1.85,4.33,3.86,2024-25
2025-05-10,Montpellier,Paris SG,1,4,A,0,1,A,9,10,4,8,14,11,5,4,1,1,0,0,9.0,7.0,1.25,,,,9.33,6.94,1.23,6.25,5.75,1.4,6.61,5.6,1.42,2024-25
2025-05-10,Reims,St Etienne,0,2,A,0,2,A,19,9,3,4,13,12,4,5,1,0,0,0,2.1,3.7,3.2,,,,2.06,3.71,3.39,2.15,3.6,3.25,2.23,3.56,3.35,2024-25
2025-05-10,Rennes,Nice,2,0,H,1,0,H,10,14,4,6,5,13,1,5,1,1,0,0,3.6,3.8,1.95,,,,3.63,3.73,1.97,3.1,3.7,2.15,3.23,3.92,2.16,2024-25
2025-05-10,Toulouse,Lens,1,1,D,0,0,D,9,12,6,2,17,12,2,1,2,5,0,0,2.25,3.5,3.1,,,,2.27,3.48,3.1,2.2,3.5,3.2,2.3,3.56,3.21,2024-25
2025-05-17,Lens,Monaco,4,0,H,1,0,H,15,6,5,4,14,9,5,4,1,1,0,1,3.9,4.1,1.83,,,,4.01,3.91,1.83,2.63,3.8,2.4,2.7,3.88,2.5,2024-25
2025-05-17,Lille,Reims,2,1,H,1,0,H,21,5,5,2,11,7,10,3,0,1,0,0,1.38,4.75,8.5,,,,1.38,4.88,7.69,1.33,5.0,9.5,1.38,5.17,8.97,2024-25
2025-05-17,Lyon,Angers,2,0,H,0,0,D,21,13,4,3,10,13,8,8,1,3,0,0,1.29,6.0,9.0,,,,1.26,6.24,8.93,1.17,8.0,13.0,1.18,8.08,15.63,2024-25
2025-05-17,Marseille,Rennes,4,2,H,3,1,H,17,9,10,3,8,12,5,5,3,3,0,0,1.75,3.9,4.2,,,,1.76,4.03,4.2,1.57,4.33,5.0,1.6,4.54,5.41,2024-25
2025-05-17,Nantes,Montpellier,3,0,H,2,0,H,18,9,6,0,14,9,7,2,3,1,0,0,1.53,4.5,5.5,,,,1.52,4.34,6.01,1.53,4.33,5.75,1.57,4.13,6.55,2024-25
2025-05-17,Nice,Brest,6,0,H,3,0,H,18,10,9,1,13,12,5,2,0,5,0,0,1.48,4.5,6.5,,,,1.46,4.84,6.0,1.5,4.5,6.0,1.51,4.83,6.12,2024-25
2025-05-17,Paris SG,Auxerre,3,1,H,0,1,A,21,7,9,2,10,9,5,2,1,2,0,0,1.2,7.0,13.0,,,,1.18,7.94,11.32,1.1,9.5,19.0,1.13,9.95,19.33,2024-25
2025-05-17,St Etienne,Toulouse,2,3,A,1,2,A,18,17,7,9,10,7,7,6,3,2,0,0,1.95,4.2,3.25,,,,1.99,4.09,3.28,2.35,3.75,2.7,2.46,3.79,2.79,2024-25
2025-05-17,Strasbourg,Le Havre,2,3,A,1,1,D,6,10,4,5,18,8,4,3,2,0,1,0,1.57,4.75,5.0,,,,1.57,4.8,4.72,1.53,5.0,5.0,1.54,5.01,5.51,2024-25
