Div,MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWinOdds,Bet365_DrawOdds,Bet365_AwayWinOdds,BW_HomeWinOdds,BW_DrawOdds,BW_AwayWinOdds,Pinnacle_HomeWinOdds,Pinnacle_DrawOdds,Pinnacle_AwayWinOdds,Pinnacle_CloseHomeWinOdds,Pinnacle_CloseDrawOdds,Pinnacle_CloseAwayWinOdds,Season
F1,2018-11-10,Angers,Montpellier,1,0,H,0,0,D,10,10,3,3,16,13,5,3,1,2,0,0,3.0,3.1,2.6,2.9,3.1,2.6,2.88,3.22,2.73,2.86,3.06,2.87,2018-19
F1,2018-11-10,Guingamp,Lyon,2,4,A,1,0,H,9,19,2,6,13,18,6,0,1,2,0,0,5.0,4.0,1.66,5.25,4.0,1.65,5.16,4.01,1.71,5.06,3.88,1.75,2018-19
F1,2018-11-10,Nimes,Nice,0,1,A,0,0,D,8,13,3,8,11,16,4,6,4,5,2,0,2.3,3.25,3.25,2.45,3.25,3.0,2.51,3.42,2.99,2.38,3.39,3.22,2018-19
F1,2018-11-10,St Etienne,Reims,2,0,H,2,0,H,14,14,5,3,10,21,5,6,3,1,0,0,1.8,3.5,4.75,1.83,3.5,4.5,1.84,3.72,4.66,1.88,3.51,4.74,2018-19
F1,2018-11-10,Toulouse,Amiens,0,1,A,0,1,A,23,7,6,2,11,15,7,3,3,1,0,0,2.14,3.2,3.6,2.15,3.2,3.7,2.24,3.19,3.76,2.35,3.11,3.6,2018-19
F1,2018-11-11,Bordeaux,Caen,0,0,D,0,0,D,16,9,6,1,12,14,3,6,4,3,0,0,1.85,3.5,4.5,1.83,3.5,4.6,1.85,3.65,4.69,1.71,3.83,5.49,2018-19
F1,2018-11-11,Marseille,Dijon,2,0,H,1,0,H,16,9,3,3,9,17,10,4,0,2,0,0,1.33,4.75,11.0,1.35,5.0,9.25,1.37,5.32,8.79,1.32,5.64,10.36,2018-19
F1,2018-11-11,Monaco,Paris SG,0,4,A,0,2,A,15,14,2,9,15,10,6,9,0,0,0,0,11.0,6.5,1.25,11.5,7.0,1.22,9.97,7.63,1.24,14.85,8.36,1.18,2018-19
F1,2018-11-11,Rennes,Nantes,1,1,D,1,1,D,14,7,4,3,15,17,8,4,4,3,0,0,2.14,3.3,3.6,2.15,3.2,3.7,2.16,3.21,3.99,2.36,3.18,3.49,2018-19
F1,2018-11-23,Lyon,St Etienne,1,0,H,0,0,D,13,16,1,3,10,16,6,8,1,2,1,0,1.57,4.2,5.75,1.6,4.2,5.25,1.63,4.22,5.54,1.62,4.08,5.96,2018-19
F1,2018-11-24,Caen,Monaco,0,1,A,0,0,D,9,10,1,4,16,20,7,4,2,3,0,0,3.25,3.25,2.3,3.1,3.25,2.4,3.22,3.27,2.45,3.03,3.25,2.58,2018-19
F1,2018-11-24,Dijon,Bordeaux,0,0,D,0,0,D,14,11,4,0,18,12,6,6,2,1,0,0,2.87,3.25,2.54,2.8,3.4,2.5,2.86,3.41,2.62,3.07,3.17,2.61,2018-19
F1,2018-11-24,Nantes,Angers,1,1,D,0,1,A,24,7,8,1,13,12,8,2,2,3,0,0,2.0,3.2,4.2,1.95,3.3,4.33,1.99,3.44,4.3,2.22,3.2,3.82,2018-19
F1,2018-11-24,Paris SG,Toulouse,1,0,H,1,0,H,9,11,2,3,12,9,7,6,0,0,0,0,1.14,9.0,15.0,1.14,8.75,17.5,1.13,9.14,19.08,1.12,9.38,22.24,2018-19
F1,2018-11-24,Reims,Guingamp,2,1,H,1,0,H,10,6,3,4,12,10,5,2,1,4,0,0,2.0,3.2,4.2,1.95,3.25,4.4,2.05,3.22,4.37,2.03,3.17,4.6,2018-19
F1,2018-11-24,Strasbourg,Nimes,0,1,A,0,0,D,12,14,4,3,12,8,7,8,3,1,1,0,2.1,3.4,3.6,2.1,3.4,3.6,2.14,3.39,3.81,2.25,3.23,3.69,2018-19
F1,2018-11-25,Amiens,Marseille,1,3,A,1,1,D,9,21,3,9,14,11,5,8,2,2,0,0,4.6,3.75,1.75,4.75,3.5,1.8,4.54,3.71,1.86,4.85,3.47,1.88,2018-19
F1,2018-11-25,Montpellier,Rennes,2,2,D,1,1,D,15,16,4,7,13,16,2,5,3,1,0,0,2.3,3.0,3.6,2.3,3.0,3.5,2.28,3.2,3.64,2.47,2.99,3.5,2018-19
F1,2018-11-25,Nice,Lille,2,0,H,1,0,H,11,9,4,2,10,18,4,12,1,4,0,0,2.6,3.1,3.0,2.7,3.2,2.75,2.7,3.19,2.93,2.43,3.13,3.41,2018-19
F1,2018-11-30,St Etienne,Nantes,3,0,H,0,0,D,16,7,4,1,16,17,8,1,1,2,0,0,2.04,3.4,3.75,2.05,3.3,3.9,2.12,3.34,3.92,2.02,3.48,4.09,2018-19
F1,2018-12-01,Angers,Caen,1,1,D,0,0,D,11,8,4,3,15,8,6,2,1,2,0,0,1.72,3.75,5.0,1.78,3.5,5.0,1.77,3.77,5.07,1.95,3.19,4.97,2018-19
F1,2018-12-01,Guingamp,Nice,0,0,D,0,0,D,12,10,2,1,6,11,4,1,1,1,0,0,2.7,3.2,2.75,2.8,3.1,2.7,2.77,3.24,2.82,3.06,3.24,2.57,2018-19
F1,2018-12-01,Lille,Lyon,2,2,D,2,0,H,13,18,6,5,14,8,4,6,2,1,0,0,2.75,3.3,2.6,2.85,3.4,2.45,2.79,3.43,2.67,3.13,3.5,2.38,2018-19
F1,2018-12-01,Monaco,Montpellier,1,2,A,1,0,H,13,15,2,3,6,20,4,3,0,0,0,0,2.54,3.3,2.8,2.7,3.1,2.8,2.7,3.41,2.77,2.8,3.29,2.75,2018-19
F1,2018-12-01,Nimes,Amiens,3,0,H,1,0,H,13,9,7,2,10,12,5,2,1,4,0,0,1.9,3.6,4.2,2.0,3.3,4.0,1.97,3.47,4.31,1.84,3.54,4.95,2018-19
F1,2018-12-02,Bordeaux,Paris SG,2,2,D,0,1,A,18,9,4,2,12,12,4,4,1,2,0,0,10.0,5.5,1.28,9.25,5.75,1.3,8.86,6.02,1.32,10.42,5.74,1.31,2018-19
F1,2018-12-02,Marseille,Reims,0,0,D,0,0,D,16,12,5,4,16,12,13,1,2,1,0,0,1.4,4.75,7.5,1.4,4.75,8.25,1.44,4.63,8.33,1.53,4.02,7.71,2018-19
F1,2018-12-02,Rennes,Strasbourg,1,4,A,1,2,A,12,14,2,8,8,10,10,3,3,1,0,0,1.7,3.75,5.0,1.75,3.6,5.0,1.71,4.08,5.0,1.72,3.8,5.39,2018-19
F1,2018-12-02,Toulouse,Dijon,2,2,D,0,1,A,12,14,3,5,12,17,2,5,1,3,1,0,2.0,3.4,3.75,2.1,3.3,3.75,2.12,3.47,3.77,1.98,3.57,4.13,2018-19
F1,2018-12-04,Amiens,Monaco,0,2,A,0,1,A,15,6,2,4,21,17,5,2,2,3,1,0,2.9,3.3,2.45,2.95,3.1,2.55,3.01,3.2,2.63,2.9,3.23,2.7,2018-19
F1,2018-12-04,Montpellier,Lille,0,1,A,0,1,A,16,13,4,6,15,10,8,8,2,2,0,0,2.1,3.2,3.75,2.15,3.2,3.7,2.19,3.28,3.78,2.22,3.26,3.71,2018-19
F1,2018-12-04,Nice,Angers,0,0,D,0,0,D,16,8,5,2,10,17,7,2,3,1,0,1,2.0,3.2,4.2,2.05,3.1,4.25,2.09,3.21,4.22,2.04,3.22,4.44,2018-19
F1,2018-12-05,Bordeaux,St Etienne,3,2,H,1,1,D,13,14,5,4,13,12,3,7,2,3,0,0,2.5,3.1,3.1,2.6,3.0,3.0,2.64,3.11,3.08,2.8,3.22,2.8,2018-19
F1,2018-12-05,Caen,Nimes,1,2,A,0,1,A,11,23,3,7,19,14,0,6,1,3,0,0,2.8,3.1,2.75,2.75,3.1,2.75,2.84,3.27,2.72,2.93,3.18,2.71,2018-19
F1,2018-12-05,Dijon,Guingamp,2,1,H,1,0,H,9,21,3,9,19,17,2,9,6,1,1,0,2.25,3.25,3.4,2.3,3.25,3.3,2.31,3.21,3.57,2.47,3.16,3.3,2018-19
F1,2018-12-05,Lyon,Rennes,0,2,A,0,2,A,15,10,8,2,14,12,5,2,1,0,0,0,1.53,4.2,6.5,1.55,4.5,5.5,1.55,4.53,6.11,1.48,4.55,7.36,2018-19
F1,2018-12-05,Nantes,Marseille,3,2,H,2,2,D,11,8,4,3,16,11,8,7,0,1,0,0,3.1,3.3,2.35,3.1,3.25,2.4,3.19,3.36,2.42,2.92,3.33,2.62,2018-19
F1,2018-12-05,Reims,Toulouse,0,1,A,0,1,A,22,7,7,3,15,22,10,3,3,6,0,1,1.95,3.2,4.5,1.95,3.2,4.5,1.94,3.5,4.42,1.8,3.59,5.15,2018-19
F1,2018-12-05,Strasbourg,Paris SG,1,1,D,1,0,H,4,20,2,5,12,14,3,11,2,3,0,0,8.0,5.75,1.33,8.5,5.5,1.33,8.38,5.53,1.36,6.94,4.54,1.5,2018-19
F1,2018-12-08,Guingamp,Amiens,1,2,A,0,0,D,16,11,2,3,16,15,12,0,1,4,1,0,2.0,3.2,4.2,2.0,3.2,4.2,2.08,3.26,4.2,2.06,3.14,4.49,2018-19
F1,2018-12-08,Rennes,Dijon,2,0,H,0,0,D,21,7,10,3,10,16,8,4,1,2,0,0,1.57,3.8,6.5,1.55,4.0,6.5,1.54,4.42,6.52,1.57,4.08,6.65,2018-19
F1,2018-12-09,Lille,Reims,1,1,D,0,0,D,12,8,3,3,14,24,5,4,1,3,0,0,1.8,3.4,5.0,1.78,3.4,5.25,1.75,3.78,5.19,2.05,3.17,4.49,2018-19
F1,2018-12-09,Strasbourg,Caen,2,2,D,2,1,H,10,5,4,3,11,13,8,4,1,1,0,0,1.75,3.5,5.25,1.75,3.6,5.0,1.77,3.63,5.32,1.85,3.51,4.92,2018-19
F1,2018-12-15,Reims,Strasbourg,2,1,H,1,0,H,12,5,5,3,19,16,6,3,1,1,0,0,2.25,3.1,3.5,2.25,3.1,3.5,2.28,3.24,3.59,2.2,3.11,4.0,2018-19
F1,2018-12-16,Lyon,Monaco,3,0,H,2,0,H,21,4,11,1,14,9,7,1,1,2,0,1,1.44,4.75,7.0,1.48,4.6,6.5,1.44,5.1,7.03,1.36,5.31,8.98,2018-19
F1,2018-12-16,Nice,St Etienne,1,1,D,0,0,D,23,11,7,4,6,20,7,6,2,3,1,1,2.25,3.1,3.5,2.25,3.2,3.4,2.29,3.25,3.41,2.25,3.21,3.71,2018-19
F1,2018-12-16,Nimes,Lille,2,3,A,0,2,A,17,7,6,6,21,12,6,2,3,3,0,1,2.5,3.0,3.2,2.5,3.25,2.95,2.5,3.37,3.05,2.6,3.27,2.99,2018-19
F1,2018-12-18,Caen,Toulouse,2,1,H,1,1,D,13,7,7,2,15,27,2,3,2,2,0,0,2.5,3.1,3.1,2.45,3.0,3.2,2.54,3.13,3.2,2.65,3.11,3.06,2018-19
F1,2018-12-22,Angers,Marseille,1,1,D,1,0,H,15,14,4,2,9,14,6,4,1,3,0,0,3.75,3.4,2.04,3.4,3.4,2.15,3.63,3.54,2.14,3.94,3.59,2.02,2018-19
F1,2018-12-22,Lille,Toulouse,1,2,A,1,0,H,17,6,5,3,11,18,6,7,3,4,0,0,1.72,3.5,5.5,1.7,3.8,5.0,1.68,4.0,5.44,1.68,4.12,5.28,2018-19
F1,2018-12-22,Monaco,Guingamp,0,2,A,0,0,D,5,9,2,3,19,15,8,6,2,4,0,0,1.9,3.5,4.33,1.95,3.4,4.2,1.96,3.39,4.49,2.22,3.28,3.7,2018-19
F1,2018-12-22,Montpellier,Lyon,1,1,D,0,0,D,13,10,4,3,20,11,6,2,2,1,0,0,3.3,3.3,2.25,3.3,3.3,2.25,3.52,3.38,2.24,3.99,3.37,2.09,2018-19
F1,2018-12-22,Paris SG,Nantes,1,0,H,0,0,D,23,11,3,2,7,11,9,1,2,0,0,0,1.14,9.0,15.0,1.12,9.0,21.0,1.12,10.1,23.78,1.14,8.91,21.32,2018-19
F1,2018-12-22,Reims,Caen,2,2,D,1,2,A,19,7,11,2,9,16,10,2,3,3,0,0,1.8,3.5,4.75,1.72,3.5,5.5,1.76,3.44,5.92,1.75,3.5,5.91,2018-19
F1,2018-12-22,Rennes,Nimes,4,0,H,2,0,H,13,18,7,6,11,13,2,7,1,2,0,0,1.83,3.5,4.5,1.83,3.5,4.6,1.85,3.74,4.57,1.75,3.78,5.16,2018-19
F1,2018-12-22,St Etienne,Dijon,3,0,H,1,0,H,18,7,9,2,13,17,5,3,4,3,0,0,1.53,4.33,6.0,1.5,4.25,6.75,1.53,4.58,6.2,1.58,4.22,6.14,2018-19
F1,2018-12-22,Strasbourg,Nice,2,0,H,2,0,H,11,9,5,4,15,12,2,4,2,0,0,0,2.37,3.2,3.1,2.4,3.1,3.2,2.5,3.18,3.21,2.3,3.19,3.6,2018-19
F1,2018-12-23,Bordeaux,Amiens,1,1,D,1,0,H,9,8,4,4,10,10,6,6,0,2,0,0,1.61,3.75,6.0,1.65,3.9,5.25,1.62,3.88,6.49,1.79,3.27,6.14,2018-19
F1,2019-01-08,Amiens,Angers,0,0,D,0,0,D,21,7,5,2,13,7,4,7,0,1,0,0,3.2,3.0,2.4,3.1,2.95,2.6,3.22,3.06,2.59,3.08,3.0,2.72,2018-19
F1,2019-01-08,Nantes,Montpellier,2,0,H,0,0,D,16,9,5,2,17,9,4,3,1,2,0,1,2.6,3.1,2.9,2.55,3.1,3.0,2.68,3.11,3.02,2.44,3.08,3.45,2018-19
F1,2019-01-11,Caen,Lille,1,3,A,0,2,A,9,12,3,7,14,18,4,2,3,1,0,1,3.8,3.25,2.1,3.7,3.2,2.15,3.77,3.37,2.16,3.58,3.23,2.29,2018-19
F1,2019-01-11,Lyon,Reims,1,1,D,0,1,A,15,9,5,5,14,7,8,0,0,1,0,0,1.45,4.5,7.5,1.48,4.5,6.5,1.45,4.62,7.9,1.45,4.45,8.34,2018-19
F1,2019-01-12,Amiens,Paris SG,0,3,A,0,0,D,4,20,1,9,16,16,1,8,3,0,1,0,17.0,7.5,1.16,17.5,7.5,1.16,17.41,7.29,1.19,14.57,7.38,1.2,2018-19
F1,2019-01-12,Guingamp,St Etienne,0,1,A,0,1,A,11,4,2,2,10,12,9,4,0,1,0,0,2.87,3.2,2.5,2.9,3.2,2.55,2.89,3.29,2.67,2.71,3.31,2.82,2018-19
F1,2019-01-12,Nice,Bordeaux,1,0,H,1,0,H,9,18,3,4,17,17,5,5,2,3,0,0,2.2,3.2,3.6,2.15,3.0,3.9,2.23,3.14,3.87,2.78,3.12,2.9,2018-19
F1,2019-01-13,Dijon,Montpellier,1,1,D,0,0,D,13,13,7,6,21,14,3,7,2,0,0,0,3.25,3.3,2.3,3.3,3.3,2.25,3.38,3.34,2.32,3.47,3.21,2.35,2018-19
F1,2019-01-13,Marseille,Monaco,1,1,D,1,1,D,14,8,3,3,12,10,6,3,2,1,0,0,1.57,4.0,6.0,1.6,4.2,5.25,1.61,4.32,5.58,1.76,4.02,4.69,2018-19
F1,2019-01-13,Nantes,Rennes,0,1,A,0,1,A,24,6,3,1,13,16,4,3,5,3,0,0,2.55,3.3,2.8,2.55,3.25,2.85,2.68,3.28,2.88,2.82,3.22,2.78,2018-19
F1,2019-01-13,Toulouse,Strasbourg,1,2,A,1,1,D,17,12,4,5,9,8,7,4,1,1,0,0,2.5,3.2,3.0,2.45,3.1,3.1,2.52,3.24,3.14,2.3,3.23,3.57,2018-19
F1,2019-01-15,Angers,Bordeaux,1,2,A,0,1,A,19,9,8,4,10,9,9,7,1,0,0,0,2.5,3.0,3.0,2.6,3.0,3.0,2.66,3.01,3.16,2.62,3.14,3.08,2018-19
F1,2019-01-16,Guingamp,Rennes,2,1,H,1,0,H,7,17,2,3,10,14,7,4,2,3,0,0,2.87,3.2,2.55,2.9,3.1,2.6,3.0,3.26,2.6,2.9,3.21,2.72,2018-19
F1,2019-01-16,Monaco,Nice,1,1,D,0,1,A,13,6,5,2,13,9,10,2,2,2,0,1,2.3,3.2,3.3,2.25,3.3,3.3,2.36,3.21,3.45,2.24,3.26,3.66,2018-19
F1,2019-01-16,Nimes,Nantes,1,0,H,0,0,D,10,11,2,3,13,11,5,4,0,0,0,0,2.37,3.25,3.1,2.35,3.2,3.25,2.4,3.27,3.31,2.27,3.3,3.54,2018-19
F1,2019-01-16,St Etienne,Marseille,2,1,H,0,1,A,11,15,5,4,13,14,4,2,0,0,0,0,2.25,3.5,3.1,2.3,3.5,3.0,2.38,3.45,3.18,2.52,3.48,2.94,2018-19
F1,2019-01-16,Toulouse,Lyon,2,2,D,1,0,H,6,22,4,5,12,10,4,10,4,3,0,0,5.25,3.75,1.66,5.0,3.8,1.7,4.86,3.9,1.77,5.23,3.96,1.71,2018-19
F1,2019-01-18,Lille,Amiens,2,1,H,1,1,D,17,2,3,1,8,18,4,3,0,3,0,0,1.65,3.6,5.75,1.67,3.6,5.75,1.66,3.78,6.21,1.71,3.65,5.84,2018-19
F1,2019-01-19,Monaco,Strasbourg,1,5,A,1,2,A,9,16,5,6,13,9,3,7,4,2,1,1,1.9,3.5,4.0,1.95,3.6,3.9,1.97,3.66,4.06,1.92,3.39,4.77,2018-19
F1,2019-01-19,Nimes,Toulouse,0,1,A,0,1,A,18,11,6,4,17,13,8,2,3,1,0,0,1.95,3.6,3.8,2.0,3.4,3.9,2.01,3.67,3.9,2.06,3.55,3.85,2018-19
F1,2019-01-19,Paris SG,Guingamp,9,0,H,3,0,H,26,2,12,0,11,7,8,1,1,0,0,0,1.1,10.0,26.0,1.08,11.0,29.0,1.09,12.42,34.41,1.08,13.02,34.91,2018-19
F1,2019-01-19,Reims,Nice,1,1,D,1,0,H,10,9,2,5,16,10,2,7,0,3,0,0,2.25,3.0,3.7,2.25,3.1,3.5,2.19,3.18,3.92,2.21,3.1,4.0,2018-19
F1,2019-01-20,Angers,Nantes,1,0,H,0,0,D,4,13,3,4,9,20,3,6,2,3,0,0,2.45,3.1,3.1,2.5,3.1,3.1,2.61,3.15,3.08,2.61,2.97,3.28,2018-19
F1,2019-01-20,Bordeaux,Dijon,1,0,H,0,0,D,13,10,5,3,12,13,2,2,3,3,0,1,1.66,3.6,5.75,1.67,3.7,5.5,1.73,3.82,5.28,1.79,3.53,5.41,2018-19
F1,2019-01-20,Caen,Marseille,0,1,A,0,0,D,9,9,4,1,19,16,5,4,6,3,1,0,4.33,3.6,1.85,4.33,3.7,1.83,4.38,3.74,1.88,5.2,3.65,1.78,2018-19
F1,2019-01-20,Rennes,Montpellier,0,0,D,0,0,D,16,13,1,3,13,18,6,0,2,2,0,0,2.05,3.4,3.8,2.1,3.25,3.8,2.14,3.25,3.98,2.12,3.32,3.95,2018-19
F1,2019-01-20,St Etienne,Lyon,1,2,A,1,0,H,15,23,9,7,18,7,4,4,2,2,0,0,3.1,3.5,2.25,3.1,3.6,2.2,3.1,3.79,2.28,3.64,3.52,2.14,2018-19
F1,2019-01-23,Nimes,Angers,3,1,H,2,0,H,15,11,6,4,12,9,9,2,1,2,0,0,2.05,3.4,3.8,2.0,3.4,3.9,2.06,3.32,4.18,2.3,3.15,3.67,2018-19
F1,2019-01-25,Marseille,Lille,1,2,A,0,1,A,15,9,5,3,14,7,9,6,5,3,1,0,2.3,3.25,3.2,2.4,3.2,3.1,2.5,3.22,3.19,2.32,3.29,3.45,2018-19
F1,2019-01-26,Dijon,Monaco,2,0,H,1,0,H,13,18,7,5,15,9,3,5,3,2,0,1,2.9,3.3,2.37,3.0,3.4,2.35,3.09,3.46,2.42,3.64,3.3,2.24,2018-19
F1,2019-01-26,Guingamp,Reims,0,1,A,0,1,A,6,7,2,3,12,13,4,4,1,2,1,0,2.5,3.1,3.1,2.55,2.95,3.1,2.53,3.2,3.15,2.81,3.01,2.97,2018-19
F1,2019-01-26,Nice,Nimes,2,0,H,1,0,H,15,14,7,7,10,13,6,4,1,3,0,0,2.1,3.2,3.75,2.1,3.1,4.0,2.23,3.16,3.84,2.54,3.07,3.28,2018-19
F1,2019-01-26,Strasbourg,Bordeaux,1,0,H,0,0,D,10,11,5,1,19,18,5,4,2,2,0,0,2.4,3.2,3.1,2.4,3.1,3.2,2.48,3.2,3.24,2.31,3.15,3.64,2018-19
F1,2019-01-27,Amiens,Lyon,0,1,A,0,0,D,12,18,2,11,17,15,3,4,1,3,0,0,6.5,4.2,1.53,5.75,4.1,1.57,5.87,4.5,1.57,6.63,4.74,1.49,2018-19
F1,2019-01-27,Montpellier,Caen,2,0,H,0,0,D,11,9,6,1,15,17,4,3,1,1,0,0,1.72,3.5,5.5,1.67,3.5,6.0,1.68,3.71,6.04,1.56,3.7,8.51,2018-19
F1,2019-01-27,Paris SG,Rennes,4,1,H,1,1,D,16,10,7,3,8,7,2,1,1,2,0,0,1.22,6.5,12.0,1.22,6.75,12.0,1.22,7.03,13.75,1.22,7.05,13.27,2018-19
F1,2019-01-27,Toulouse,Angers,0,0,D,0,0,D,14,13,4,3,13,11,4,5,1,1,0,0,2.2,3.2,3.5,2.25,3.2,3.4,2.3,3.34,3.43,2.47,3.1,3.35,2018-19
F1,2019-01-30,Nantes,St Etienne,1,1,D,0,0,D,13,10,3,4,12,12,7,6,2,1,1,1,2.75,3.1,2.75,2.75,3.2,2.7,2.82,3.2,2.8,2.8,3.19,2.83,2018-19
F1,2019-02-01,Lille,Nice,4,0,H,2,0,H,15,5,7,2,16,7,4,1,2,0,0,1,1.8,3.6,4.75,1.83,3.4,4.75,1.85,3.56,4.93,1.86,3.46,4.97,2018-19
F1,2019-02-02,Angers,Dijon,1,0,H,1,0,H,12,7,5,2,14,11,4,8,0,0,0,0,2.0,3.3,4.0,1.95,3.4,4.1,2.03,3.55,3.96,2.04,3.39,4.14,2018-19
F1,2019-02-02,Monaco,Toulouse,2,1,H,1,1,D,13,10,3,3,11,16,6,5,2,3,0,0,1.72,3.6,5.25,1.72,3.7,5.0,1.79,3.77,4.88,1.75,3.8,5.19,2018-19
F1,2019-02-02,Reims,Marseille,2,1,H,1,0,H,9,13,4,5,11,15,6,5,3,0,0,0,2.7,3.25,2.7,2.65,3.2,2.75,2.81,3.26,2.77,2.83,3.03,2.93,2018-19
F1,2019-02-02,Rennes,Amiens,1,0,H,0,0,D,15,8,4,1,11,12,7,4,1,3,0,0,1.6,3.75,6.5,1.6,3.75,6.25,1.6,3.98,6.46,1.64,3.79,6.39,2018-19
F1,2019-02-03,Lyon,Paris SG,2,1,H,1,1,D,14,16,10,9,10,12,6,8,1,2,0,0,3.8,3.8,1.85,3.8,4.0,1.85,3.83,4.06,1.93,3.56,3.74,2.09,2018-19
F1,2019-02-03,Nimes,Montpellier,1,1,D,1,0,H,12,11,5,4,20,23,5,3,2,1,0,0,2.6,3.1,2.9,2.65,3.1,2.85,2.72,3.14,2.96,2.61,3.02,3.23,2018-19
F1,2019-02-05,Marseille,Bordeaux,1,0,H,1,0,H,24,6,7,1,18,13,4,2,3,2,0,1,2.25,3.2,3.4,2.2,3.2,3.5,2.4,3.16,3.42,2.25,3.2,3.74,2018-19
F1,2019-02-08,Dijon,Marseille,1,2,A,1,0,H,10,18,4,8,11,11,3,12,3,3,0,0,4.33,3.5,1.85,4.1,3.5,1.91,4.18,3.71,1.93,4.63,3.53,1.89,2018-19
F1,2019-02-09,Amiens,Caen,1,0,H,0,0,D,10,11,1,4,12,14,4,2,0,0,0,0,2.1,3.1,4.0,2.05,3.1,4.1,2.09,3.22,4.23,2.31,2.91,4.02,2018-19
F1,2019-02-09,Paris SG,Bordeaux,1,0,H,1,0,H,10,8,3,3,14,21,4,8,3,3,0,0,1.25,6.5,11.0,1.25,6.25,11.5,1.25,6.46,12.77,1.33,5.37,10.18,2018-19
F1,2019-02-09,Strasbourg,Angers,1,2,A,0,1,A,16,8,7,3,14,13,5,3,2,3,0,0,2.05,3.2,4.0,2.0,3.2,4.2,2.06,3.27,4.27,1.95,3.32,4.7,2018-19
F1,2019-02-10,Guingamp,Lille,0,2,A,0,0,D,7,9,1,3,15,11,7,4,2,1,0,0,3.4,3.3,2.2,3.4,3.3,2.2,3.5,3.39,2.25,3.27,3.15,2.49,2018-19
F1,2019-02-10,Montpellier,Monaco,2,2,D,0,1,A,12,10,3,5,16,20,5,3,1,6,0,1,2.45,3.1,3.1,2.45,3.1,3.1,2.48,3.19,3.24,2.41,3.25,3.3,2018-19
F1,2019-02-10,Nantes,Nimes,2,4,A,2,0,H,15,13,4,4,10,11,9,4,1,2,0,0,1.9,3.3,4.2,2.0,3.4,3.9,2.0,3.57,4.04,1.87,3.59,4.66,2018-19
F1,2019-02-10,Nice,Lyon,1,0,H,0,0,D,11,23,4,5,7,13,4,14,2,2,0,0,4.75,4.0,1.7,4.4,4.1,1.72,4.53,4.39,1.72,5.85,4.77,1.54,2018-19
F1,2019-02-10,Rennes,St Etienne,3,0,H,1,0,H,15,15,5,3,7,8,6,8,0,4,0,1,2.15,3.4,3.4,2.1,3.4,3.6,2.1,3.57,3.72,2.14,3.48,3.69,2018-19
F1,2019-02-10,Toulouse,Reims,1,1,D,0,0,D,9,9,3,3,18,13,3,3,2,4,0,0,2.75,3.0,2.8,2.75,2.95,2.9,2.8,3.1,2.9,2.74,3.01,3.05,2018-19
F1,2019-02-13,Caen,Nantes,0,1,A,0,0,D,14,13,1,4,17,11,4,8,4,3,0,1,3.0,3.1,2.5,3.0,3.1,2.55,3.23,3.19,2.49,3.46,3.19,2.36,2018-19
F1,2019-02-13,St Etienne,Strasbourg,2,1,H,2,0,H,11,9,6,2,11,28,3,4,0,5,0,0,1.95,3.3,4.0,2.0,3.4,3.9,2.02,3.57,3.96,1.83,3.55,5.02,2018-19
F1,2019-02-15,Lyon,Guingamp,2,1,H,2,1,H,18,14,9,3,5,10,7,2,2,1,0,0,1.3,5.25,10.0,1.28,6.0,10.0,1.32,5.86,9.64,1.25,6.83,11.33,2018-19
F1,2019-02-15,Nimes,Dijon,2,0,H,1,0,H,14,12,6,2,10,17,5,4,2,5,0,1,1.75,3.8,4.5,1.75,3.9,4.5,1.79,3.96,4.58,2.01,3.62,3.96,2018-19
F1,2019-02-16,Angers,Nice,3,0,H,1,0,H,12,13,4,4,12,8,8,5,0,2,0,0,2.4,3.0,3.3,2.45,3.0,3.25,2.44,3.08,3.44,2.22,2.98,4.17,2018-19
F1,2019-02-16,Marseille,Amiens,2,0,H,2,0,H,16,10,5,2,15,15,3,6,1,0,0,0,1.4,4.5,9.0,1.45,4.25,8.0,1.42,4.93,8.1,1.47,4.25,8.69,2018-19
F1,2019-02-16,Monaco,Nantes,1,0,H,1,0,H,11,6,6,2,13,22,2,3,4,2,0,0,1.8,3.6,4.5,1.83,3.6,4.4,1.89,3.64,4.44,1.85,3.56,4.84,2018-19
F1,2019-02-17,Bordeaux,Toulouse,2,1,H,1,0,H,8,20,4,5,14,20,7,5,2,2,0,0,1.83,3.5,4.75,1.9,3.3,4.5,1.91,3.33,4.93,2.19,3.11,4.03,2018-19
F1,2019-02-17,Caen,Strasbourg,0,0,D,0,0,D,11,15,2,3,6,13,8,6,0,3,0,0,3.5,3.1,2.3,3.3,3.0,2.4,3.47,3.07,2.43,3.21,3.03,2.61,2018-19
F1,2019-02-17,Lille,Montpellier,0,0,D,0,0,D,12,8,3,2,10,12,1,4,3,3,0,0,1.85,3.3,4.75,1.9,3.3,4.5,1.91,3.42,4.73,1.96,3.2,4.9,2018-19
