MatchDate,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Home_xG,Away_xG
2026-03-08,Nice,Rennes,0.0,4.0,0.62,1.86
2026-03-08,Lyon,Paris FC,1.0,1.0,1.24,1.24
2026-03-13,Marseille,Auxerre,1.0,0.0,0.93,0.93
2026-03-14,Monaco,Brest,2.0,0.0,1.24,0.31
2026-03-14,Lorient,Lens,2.0,1.0,0.93,1.86
2026-03-14,Angers,Nice,0.0,2.0,0.31,2.48
2026-03-15,Strasbourg,Paris FC,0.0,0.0,0.93,0.62
2026-03-15,Rennes,Lille,1.0,2.0,1.24,0.93
2026-03-15,Le Havre,Lyon,0.0,0.0,1.24,1.24
2026-03-15,Metz,Toulouse,3.0,4.0,2.48,1.86
2026-03-20,Lens,Angers,5.0,1.0,2.79,1.55
2026-03-21,Toulouse,Lorient,1.0,0.0,1.24,0.62
2026-03-21,Auxerre,Brest,3.0,0.0,2.17,0.62
2026-03-21,Nice,Paris SG,0.0,4.0,0.31,3.1
2026-03-22,Lyon,Monaco,1.0,2.0,1.24,2.17
2026-03-22,Marseille,Lille,1.0,2.0,0.93,1.24
2026-03-22,Paris FC,Le Havre,3.0,2.0,1.24,1.86
2026-03-22,Rennes,Metz,0.0,0.0,2.48,0.62
2026-03-22,Nantes,Strasbourg,2.0,3.0,2.79,2.79
2026-04-03,Paris SG,Toulouse,3.0,1.0,2.17,0.31
2026-04-04,Brest,Rennes,3.0,4.0,1.24,2.17
2026-04-04,Lille,Lens,3.0,0.0,2.17,0.31
2026-04-04,Strasbourg,Nice,3.0,1.0,1.86,0.93
2026-04-05,Angers,Lyon,0.0,0.0,0.31,0.62
2026-04-05,Le Havre,Auxerre,1.0,1.0,0.93,0.62
2026-04-05,Lorient,Paris FC,1.0,1.0,0.93,1.55
2026-04-05,Metz,Nantes,0.0,0.0,1.55,0.62
2026-04-05,Monaco,Marseille,2.0,1.0,0.93,2.79
2026-04-10,Paris FC,Monaco,4.0,1.0,1.86,1.55
2026-04-10,Marseille,Metz,3.0,1.0,2.79,0.62
2026-04-11,Auxerre,Nantes,0.0,0.0,0.0,1.24
2026-04-11,Rennes,Angers,2.0,1.0,2.17,1.24
2026-04-12,Toulouse,Lille,0.0,4.0,0.31,2.79
2026-04-12,Lyon,Lorient,2.0,0.0,1.55,1.86
2026-04-12,Nice,Le Havre,1.0,1.0,1.55,1.86
2026-04-17,Lens,Toulouse,3.0,2.0,4.03,0.62
2026-04-18,Angers,Le Havre,1.0,1.0,1.55,2.48
2026-04-18,Lille,Nice,0.0,0.0,0.62,0.31
2026-04-18,Lorient,Marseille,2.0,0.0,1.24,0.62
2026-04-19,Monaco,Auxerre,2.0,2.0,1.86,2.17
2026-04-19,Metz,Paris FC,1.0,3.0,1.86,2.17
2026-04-19,Nantes,Brest,1.0,1.0,1.24,0.62
2026-04-19,Strasbourg,Rennes,0.0,3.0,0.31,2.79
2026-04-19,Paris SG,Lyon,1.0,2.0,1.86,1.55
2026-04-22,Paris SG,Nantes,3.0,0.0,1.86,1.24
2026-04-24,Brest,Lens,3.0,3.0,0.93,2.17
2026-04-25,Lyon,Auxerre,3.0,2.0,1.86,0.62
2026-04-25,Angers,Paris SG,0.0,3.0,0.31,3.1
2026-04-25,Toulouse,Monaco,2.0,2.0,1.55,1.55
2026-04-26,Paris FC,Lille,0.0,1.0,0.62,1.24
2026-04-26,Le Havre,Metz,4.0,4.0,1.55,1.55
2026-04-26,Marseille,Nice,1.0,1.0,1.86,0.62
2026-04-26,Rennes,Nantes,2.0,1.0,1.55,2.48
2026-04-26,Lorient,Strasbourg,2.0,3.0,1.86,1.55
2026-05-02,Nantes,Marseille,3.0,0.0,1.86,2.48
2026-05-02,Paris SG,Lorient,2.0,2.0,1.86,0.93
2026-05-02,Metz,Monaco,1.0,2.0,0.31,0.93
2026-05-02,Nice,Lens,1.0,1.0,0.62,1.24
2026-05-03,Lille,Le Havre,1.0,1.0,3.1,0.62
2026-05-03,Lyon,Rennes,4.0,2.0,2.79,1.55
2026-05-03,Auxerre,Angers,3.0,1.0,3.1,0.93
2026-05-03,Strasbourg,Toulouse,1.0,2.0,1.24,1.86
2026-05-03,Paris FC,Brest,4.0,0.0,2.48,0.31
2026-05-08,Lens,Nantes,1.0,0.0,1.55,0.93
2026-05-10,Angers,Strasbourg,1.0,1.0,1.24,1.86
2026-05-10,Auxerre,Nice,2.0,1.0,1.24,1.86
2026-05-10,Le Havre,Marseille,0.0,1.0,0.62,0.93
2026-05-10,Metz,Lorient,0.0,4.0,0.62,2.17
2026-05-10,Monaco,Lille,0.0,1.0,0.93,0.62
2026-05-10,Paris SG,Brest,1.0,0.0,1.86,0.62
2026-05-10,Rennes,Paris FC,2.0,1.0,1.55,0.31
2026-05-10,Toulouse,Lyon,2.0,1.0,1.86,0.93
2026-05-13,Brest,Strasbourg,1.0,2.0,1.86,1.55
2026-05-13,Lens,Paris SG,0.0,2.0,3.1,0.93
2026-05-17,Lille,Auxerre,0.0,2.0,0.93,1.24
2026-05-17,Brest,Angers,1.0,1.0,1.55,0.62
2026-05-17,Lorient,Le Havre,0.0,2.0,0.62,1.24
2026-05-17,Lyon,Lens,0.0,4.0,1.24,1.24
2026-05-17,Marseille,Rennes,3.0,1.0,3.41,1.86
2026-05-17,Nice,Metz,0.0,0.0,1.24,1.24
2026-05-17,Nantes,Toulouse,0.0,0.0,0.31,0.31
2026-05-17,Paris FC,Paris SG,2.0,1.0,2.79,0.62
2026-05-17,Strasbourg,Monaco,5.0,4.0,2.17,2.48
