Div,MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWinOdds,Bet365_DrawOdds,Bet365_AwayWinOdds,BW_HomeWinOdds,BW_DrawOdds,BW_AwayWinOdds,Pinnacle_HomeWinOdds,Pinnacle_DrawOdds,Pinnacle_AwayWinOdds,Bet365_CloseHomeWinOdds,Bet365_CloseDrawOdds,Bet365_CloseAwayWinOdds,Pinnacle_CloseHomeWinOdds,Pinnacle_CloseDrawOdds,Pinnacle_CloseAwayWinOdds,Season
F1,2021-10-24,Marseille,Paris SG,0,0,D,0,0,D,15,10,1,4,7,8,4,5,1,2,0,1,5.0,4.5,1.57,4.75,4.2,1.63,5.36,4.44,1.63,5.5,4.5,1.53,5.5,4.68,1.59,2021-22
F1,2021-10-27,Nice,Marseille,1,1,D,1,1,D,11,7,3,1,16,8,6,5,2,2,0,0,2.37,3.5,2.87,2.45,3.5,2.75,2.52,3.48,2.97,2.9,3.3,2.4,3.0,3.23,2.64,2021-22
F1,2021-10-29,Paris SG,Lille,2,1,H,0,1,A,17,11,6,3,7,10,4,5,1,5,0,0,1.33,5.25,8.5,1.39,4.8,7.75,1.36,5.45,9.23,1.36,5.0,8.5,1.39,5.13,8.9,2021-22
F1,2021-10-30,Metz,St Etienne,1,1,D,1,1,D,9,10,4,3,16,11,5,8,0,3,0,0,2.6,3.3,2.75,2.6,3.5,2.55,2.68,3.47,2.77,2.62,3.25,2.75,2.76,3.34,2.78,2021-22
F1,2021-10-30,Lyon,Lens,2,1,H,2,0,H,13,18,4,10,7,13,3,5,1,2,0,0,1.66,4.2,4.75,1.66,4.2,4.6,1.71,4.35,4.8,1.53,4.5,6.0,1.58,4.56,5.78,2021-22
F1,2021-10-31,Angers,Nice,1,2,A,1,0,H,3,14,2,5,14,9,3,8,1,2,0,0,2.87,3.4,2.45,2.8,3.3,2.5,3.0,3.48,2.49,3.2,3.25,2.3,3.27,3.24,2.45,2021-22
F1,2021-10-31,Bordeaux,Reims,3,2,H,0,1,A,17,12,7,8,5,10,12,2,3,2,0,0,2.55,3.2,2.9,2.45,3.25,2.9,2.59,3.21,3.08,2.5,3.2,2.9,2.72,3.21,2.92,2021-22
F1,2021-10-31,Montpellier,Nantes,2,0,H,0,0,D,19,12,10,1,12,23,5,5,3,5,0,0,2.3,3.5,3.0,2.25,3.5,3.0,2.36,3.6,3.11,2.15,3.5,3.3,2.33,3.35,3.4,2021-22
F1,2021-10-31,Strasbourg,Lorient,4,0,H,3,0,H,15,5,6,0,12,10,6,3,1,0,0,0,1.95,3.5,4.0,1.95,3.4,3.9,2.03,3.48,4.12,1.8,3.5,4.5,1.88,3.58,4.73,2021-22
F1,2021-10-31,Troyes,Rennes,2,2,D,2,1,H,14,13,5,5,6,15,5,12,0,1,0,0,3.8,3.6,1.95,4.1,3.6,1.87,3.84,3.66,2.04,4.0,3.7,1.85,4.18,3.75,1.93,2021-22
F1,2021-10-31,Brest,Monaco,2,0,H,1,0,H,7,5,3,2,8,17,2,5,1,5,0,0,4.5,3.9,1.75,4.2,3.75,1.8,4.56,4.03,1.8,4.33,3.8,1.8,4.36,3.8,1.88,2021-22
F1,2021-10-31,Clermont,Marseille,0,1,A,0,1,A,12,9,1,4,14,11,4,2,1,4,0,0,2.87,3.75,2.25,2.9,3.6,2.3,2.98,3.73,2.39,3.4,3.7,2.05,3.66,3.63,2.11,2021-22
F1,2021-11-05,Lens,Troyes,4,0,H,3,0,H,28,14,12,6,14,8,4,2,1,1,0,0,1.6,4.0,5.5,1.6,4.2,5.0,1.63,4.23,5.69,1.57,4.1,5.75,1.63,4.04,6.07,2021-22
F1,2021-11-06,Lille,Angers,1,1,D,1,0,H,11,9,6,5,13,9,4,8,2,2,1,0,1.72,3.75,5.0,1.8,3.5,4.5,1.79,3.62,5.34,1.57,4.0,6.0,1.6,4.06,6.46,2021-22
F1,2021-11-06,Bordeaux,Paris SG,2,3,A,0,2,A,18,9,6,5,9,10,10,5,2,1,0,0,8.0,5.75,1.33,8.75,5.0,1.35,9.31,5.93,1.33,11.0,6.5,1.25,10.24,6.32,1.29,2021-22
F1,2021-11-07,Marseille,Metz,0,0,D,0,0,D,15,12,3,4,8,9,9,7,1,3,0,1,1.4,4.75,7.5,1.4,5.0,7.0,1.42,5.17,7.94,1.4,4.75,7.5,1.41,5.09,8.2,2021-22
F1,2021-11-07,Lorient,Brest,1,2,A,1,0,H,9,16,3,5,10,8,3,6,1,1,1,0,2.4,3.4,2.9,2.3,3.3,3.1,2.53,3.33,3.07,2.4,3.4,2.87,2.61,3.31,2.98,2021-22
F1,2021-11-07,Nantes,Strasbourg,2,2,D,1,1,D,20,17,6,6,15,12,9,5,2,1,0,1,2.37,3.4,3.0,2.3,3.3,3.1,2.42,3.39,3.19,2.45,3.1,3.1,2.6,3.18,3.1,2021-22
F1,2021-11-07,Reims,Monaco,0,0,D,0,0,D,11,12,4,3,9,13,5,6,0,2,0,0,4.0,3.6,1.9,3.9,3.4,1.95,4.19,3.41,2.04,4.2,3.6,1.85,4.49,3.4,1.97,2021-22
F1,2021-11-07,St Etienne,Clermont,3,2,H,0,0,D,18,9,4,4,7,10,9,2,1,1,0,0,2.5,3.3,2.9,2.55,3.25,2.8,2.58,3.43,2.91,2.3,3.4,3.1,2.52,3.41,3.01,2021-22
F1,2021-11-07,Nice,Montpellier,0,1,A,0,0,D,22,8,6,2,9,7,8,2,2,0,0,0,1.53,4.5,5.5,1.55,4.5,5.25,1.57,4.62,5.77,1.45,4.75,6.5,1.52,4.74,6.35,2021-22
F1,2021-11-07,Rennes,Lyon,4,1,H,1,0,H,25,6,12,4,12,12,7,2,2,2,0,0,2.6,3.6,2.55,2.65,3.6,2.45,2.7,3.6,2.68,2.5,3.6,2.62,2.6,3.6,2.79,2021-22
F1,2021-11-19,Monaco,Lille,2,2,D,1,2,A,17,15,8,8,15,16,6,5,3,5,1,0,2.1,3.4,3.5,2.15,3.1,3.7,2.19,3.34,3.75,2.0,3.4,4.0,2.08,3.38,4.06,2021-22
F1,2021-11-20,Paris SG,Nantes,3,1,H,1,0,H,14,12,7,6,8,12,4,3,1,2,1,0,1.22,6.5,12.0,1.22,6.75,12.0,1.23,6.89,13.3,1.18,7.0,15.0,1.19,7.7,16.5,2021-22
F1,2021-11-20,Rennes,Montpellier,2,0,H,2,0,H,30,4,7,2,9,10,8,2,1,3,0,1,1.5,4.33,6.5,1.5,4.5,6.0,1.53,4.68,6.33,1.45,4.5,7.0,1.46,4.83,7.53,2021-22
F1,2021-11-21,Brest,Lens,4,0,H,3,0,H,13,14,5,5,7,7,5,5,1,2,0,1,3.1,3.5,2.2,3.0,3.6,2.2,3.34,3.67,2.22,3.6,3.5,2.05,3.66,3.56,2.15,2021-22
F1,2021-11-21,Angers,Lorient,1,0,H,0,0,D,8,10,4,3,15,13,6,3,4,0,0,0,1.9,3.25,4.5,1.82,3.4,4.6,1.96,3.37,4.62,1.75,3.6,4.75,1.77,3.81,5.07,2021-22
F1,2021-11-21,Metz,Bordeaux,3,3,D,1,2,A,20,19,9,5,12,11,2,4,2,2,1,0,2.37,3.4,2.9,2.35,3.25,3.1,2.46,3.31,3.18,2.25,3.3,3.25,2.38,3.32,3.33,2021-22
F1,2021-11-21,Strasbourg,Reims,1,1,D,0,1,A,21,10,3,3,8,13,5,4,1,4,0,0,2.05,3.2,4.0,1.95,3.4,3.9,2.03,3.39,4.25,1.9,3.3,4.33,2.0,3.3,4.52,2021-22
F1,2021-11-21,Troyes,St Etienne,0,1,A,0,0,D,15,14,3,4,13,11,6,8,1,4,0,0,2.37,3.25,3.1,2.3,3.5,2.9,2.37,3.39,3.28,2.25,3.5,3.1,2.41,3.39,3.21,2021-22
F1,2021-11-21,Clermont,Nice,1,2,A,1,0,H,18,9,6,4,7,16,3,5,1,4,0,0,3.25,3.6,2.15,3.1,3.6,2.2,3.45,3.6,2.2,3.2,3.5,2.2,3.37,3.61,2.23,2021-22
F1,2021-11-26,Lens,Angers,2,2,D,0,1,A,9,12,4,5,15,6,5,5,2,0,0,0,1.75,3.5,4.8,1.8,3.5,4.6,1.82,3.6,5.1,1.7,3.75,5.0,1.73,3.88,5.3,2021-22
F1,2021-11-27,Lille,Nantes,1,1,D,1,1,D,10,7,3,3,7,12,12,1,1,2,0,1,1.66,3.8,5.25,1.63,3.9,5.25,1.65,4.06,5.75,1.66,3.8,5.25,1.72,3.82,5.5,2021-22
F1,2021-11-27,Nice,Metz,0,1,A,0,1,A,20,4,2,1,13,12,8,1,2,2,0,0,1.4,4.75,7.5,1.42,4.75,7.25,1.43,4.94,8.06,1.36,5.0,8.5,1.39,5.08,9.61,2021-22
F1,2021-11-28,St Etienne,Paris SG,1,3,A,1,1,D,8,15,4,8,7,10,5,5,3,1,1,0,8.5,5.5,1.33,7.75,5.5,1.34,8.51,5.63,1.37,10.0,6.5,1.25,9.32,6.48,1.3,2021-22
F1,2021-11-28,Bordeaux,Brest,1,2,A,1,0,H,16,14,4,4,13,11,5,2,3,1,0,0,2.4,3.5,2.9,2.4,3.5,2.8,2.45,3.51,3.04,2.25,3.5,3.1,2.29,3.47,3.35,2021-22
F1,2021-11-28,Lorient,Rennes,0,2,A,0,0,D,6,11,0,5,11,11,3,4,0,2,0,0,4.33,4.0,1.72,4.4,3.8,1.75,4.64,4.05,1.78,5.0,3.9,1.66,5.04,3.92,1.75,2021-22
F1,2021-11-28,Monaco,Strasbourg,1,1,D,1,0,H,8,7,3,4,12,9,4,3,2,1,0,0,1.65,4.2,4.75,1.68,4.0,4.6,1.68,4.29,5.06,1.72,3.9,4.5,1.81,3.81,4.75,2021-22
F1,2021-11-28,Reims,Clermont,1,0,H,0,0,D,12,4,3,0,13,13,4,1,2,2,0,0,2.45,3.1,3.1,2.3,3.25,3.2,2.51,3.2,3.21,2.2,3.2,3.5,2.27,3.31,3.59,2021-22
F1,2021-11-28,Montpellier,Lyon,0,1,A,0,1,A,15,11,6,3,7,15,8,5,1,4,0,0,4.2,4.33,1.72,4.0,4.2,1.75,4.28,4.44,1.77,4.0,4.2,1.75,4.13,4.24,1.8,2021-22
F1,2021-11-28,Marseille,Troyes,1,0,H,0,0,D,14,5,4,2,10,17,7,3,1,4,0,0,1.53,4.33,6.0,1.52,4.33,6.0,1.55,4.54,6.22,1.4,4.5,8.0,1.45,4.85,7.72,2021-22
F1,2021-12-01,Angers,Monaco,1,3,A,0,2,A,9,14,3,8,13,18,4,4,1,2,0,0,3.3,3.25,2.25,3.1,3.4,2.25,3.32,3.38,2.35,3.2,3.25,2.3,3.47,3.37,2.28,2021-22
F1,2021-12-01,Brest,St Etienne,1,0,H,0,0,D,8,13,3,3,8,9,1,3,2,3,0,0,2.05,3.4,3.6,2.05,3.6,3.3,2.12,3.7,3.57,1.95,3.6,3.75,2.02,3.74,3.84,2021-22
F1,2021-12-01,Metz,Montpellier,1,3,A,0,2,A,20,10,7,7,14,9,7,4,2,2,0,0,2.6,3.3,2.75,2.55,3.5,2.6,2.68,3.46,2.79,2.6,3.4,2.7,2.81,3.3,2.79,2021-22
F1,2021-12-01,Strasbourg,Bordeaux,5,2,H,3,1,H,19,13,6,2,14,13,5,2,2,3,0,0,1.7,3.8,4.75,1.75,3.8,4.5,1.74,4.15,4.78,1.72,3.9,4.5,1.84,3.87,4.49,2021-22
F1,2021-12-01,Troyes,Lorient,2,0,H,2,0,H,10,9,3,3,12,11,4,3,1,1,0,0,2.37,3.3,3.0,2.3,3.4,2.95,2.42,3.31,3.26,2.25,3.25,3.25,2.28,3.28,3.58,2021-22
F1,2021-12-01,Clermont,Lens,2,2,D,1,1,D,19,9,7,2,7,13,5,3,4,5,1,0,2.8,3.4,2.5,2.75,3.7,2.37,2.82,3.72,2.51,2.9,3.5,2.37,3.09,3.45,2.45,2021-22
F1,2021-12-01,Lyon,Reims,1,2,A,0,0,D,14,8,6,4,14,17,3,4,3,2,0,0,1.45,5.0,6.5,1.44,4.8,6.5,1.49,4.74,6.94,1.45,4.5,6.5,1.52,4.49,6.83,2021-22
F1,2021-12-01,Nantes,Marseille,0,1,A,0,1,A,3,15,1,5,13,7,4,6,3,2,1,0,3.25,3.25,2.3,3.1,3.5,2.2,3.29,3.46,2.33,3.2,3.25,2.3,3.18,3.28,2.48,2021-22
F1,2021-12-01,Paris SG,Nice,0,0,D,0,0,D,22,4,5,2,5,13,6,5,2,2,0,0,1.44,4.75,7.0,1.42,5.0,6.5,1.44,5.33,6.93,1.36,5.25,7.5,1.42,5.13,7.92,2021-22
F1,2021-12-01,Rennes,Lille,1,2,A,0,2,A,10,6,2,2,12,12,3,1,2,1,0,0,2.05,3.4,3.75,2.05,3.5,3.5,2.08,3.65,3.73,1.95,3.6,3.8,2.04,3.54,3.99,2021-22
F1,2021-12-04,Marseille,Brest,1,2,A,1,0,H,16,9,4,4,10,7,5,0,1,2,0,0,1.57,4.33,5.25,1.57,4.33,5.25,1.63,4.31,5.6,1.57,4.5,5.75,1.7,4.3,4.85,2021-22
F1,2021-12-04,Lille,Troyes,2,1,H,0,1,A,13,7,4,3,11,9,8,6,3,4,0,0,1.44,4.5,7.5,1.46,4.5,6.75,1.46,4.76,7.72,1.53,4.0,6.5,1.58,4.12,6.62,2021-22
F1,2021-12-04,Lens,Paris SG,1,1,D,0,0,D,18,13,7,6,12,9,8,5,2,2,0,0,5.0,4.33,1.61,4.5,4.2,1.66,4.84,4.49,1.68,5.0,4.2,1.61,5.08,4.35,1.67,2021-22
F1,2021-12-05,St Etienne,Rennes,0,5,A,0,3,A,12,18,2,10,10,7,7,2,1,0,0,0,4.2,3.75,1.85,4.0,3.75,1.85,4.31,3.88,1.88,4.0,3.5,1.9,4.06,3.65,1.99,2021-22
F1,2021-12-05,Lorient,Nantes,0,1,A,0,0,D,17,5,2,1,8,13,8,3,1,3,0,0,2.8,3.2,2.6,2.87,3.1,2.6,2.98,3.11,2.74,2.55,3.2,2.87,2.77,3.14,2.92,2021-22
F1,2021-12-05,Monaco,Metz,4,0,H,2,0,H,8,6,5,0,13,13,5,4,1,2,0,0,1.4,4.75,8.0,1.39,4.8,8.0,1.39,5.2,8.91,1.36,5.0,8.5,1.4,5.07,8.79,2021-22
F1,2021-12-05,Montpellier,Clermont,1,0,H,1,0,H,8,10,2,3,19,15,1,3,3,3,0,1,2.1,3.7,3.3,2.1,3.7,3.2,2.18,3.68,3.44,2.0,3.6,3.6,2.04,3.6,3.93,2021-22
F1,2021-12-05,Reims,Angers,1,2,A,0,0,D,5,13,2,4,8,13,7,4,4,3,1,0,2.4,3.0,3.3,2.4,3.1,3.1,2.48,3.07,3.43,2.15,3.1,3.75,2.33,3.02,3.81,2021-22
F1,2021-12-05,Nice,Strasbourg,0,3,A,0,1,A,12,15,5,5,9,14,9,4,3,3,0,0,1.85,3.6,4.33,1.83,3.7,4.2,1.91,3.65,4.45,1.9,3.4,4.2,1.94,3.47,4.51,2021-22
F1,2021-12-05,Bordeaux,Lyon,2,2,D,1,2,A,12,19,5,5,11,9,3,8,0,0,0,0,4.75,4.0,1.66,4.5,4.2,1.66,4.76,4.34,1.71,4.75,4.2,1.66,4.68,4.19,1.75,2021-22
F1,2021-12-10,Nantes,Lens,3,2,H,0,2,A,15,4,5,2,10,10,8,2,3,3,0,0,2.7,3.4,2.6,2.75,3.4,2.5,2.81,3.3,2.76,2.7,3.25,2.62,2.81,3.21,2.83,2021-22
F1,2021-12-11,Brest,Montpellier,0,4,A,0,1,A,17,9,6,4,16,6,8,2,2,1,0,0,2.05,3.5,3.5,2.1,3.7,3.2,2.11,3.71,3.58,2.05,3.6,3.4,2.22,3.5,3.5,2021-22
F1,2021-12-11,Reims,St Etienne,2,0,H,1,0,H,17,4,6,0,19,16,11,5,2,2,0,1,2.15,3.2,3.6,2.15,3.25,3.5,2.2,3.28,3.81,2.15,3.1,3.6,2.37,3.14,3.56,2021-22
F1,2021-12-12,Lille,Lyon,0,0,D,0,0,D,14,13,2,2,11,15,4,3,2,6,0,0,2.3,3.6,2.9,2.37,3.7,2.7,2.36,3.72,3.03,2.0,3.6,3.6,2.1,3.61,3.7,2021-22
F1,2021-12-12,Angers,Clermont,0,1,A,0,0,D,12,17,3,3,8,12,8,3,1,2,0,0,2.05,3.4,3.75,2.1,3.4,3.5,2.09,3.48,3.91,2.0,3.4,3.8,2.06,3.38,4.15,2021-22
F1,2021-12-12,Metz,Lorient,4,1,H,3,0,H,5,17,3,6,10,8,3,8,2,2,0,0,2.45,3.2,3.0,2.37,3.3,2.95,2.55,3.23,3.13,2.3,3.1,3.3,2.41,3.21,3.4,2021-22
F1,2021-12-12,Rennes,Nice,1,2,A,0,1,A,20,7,8,3,10,11,11,6,1,4,0,0,1.95,3.6,3.8,1.95,3.7,3.7,1.94,3.78,4.09,1.85,3.75,4.0,1.93,3.65,4.32,2021-22
F1,2021-12-12,Troyes,Bordeaux,1,2,A,1,1,D,21,8,3,4,11,15,8,1,3,3,0,0,2.2,3.5,3.2,2.2,3.4,3.25,2.29,3.52,3.32,2.1,3.5,3.4,2.3,3.45,3.37,2021-22
F1,2021-12-12,Strasbourg,Marseille,0,2,A,0,0,D,11,8,3,3,10,12,8,3,2,1,0,0,2.5,3.3,2.87,2.5,3.4,2.7,2.54,3.42,2.99,2.2,3.3,3.3,2.33,3.39,3.36,2021-22
F1,2021-12-12,Paris SG,Monaco,2,0,H,2,0,H,9,13,2,3,8,15,1,6,3,4,0,0,1.44,5.0,6.5,1.43,4.8,6.5,1.47,5.09,6.71,1.44,4.8,6.5,1.47,5.11,6.75,2021-22
F1,2021-12-22,Bordeaux,Lille,2,3,A,2,1,H,12,12,3,3,10,7,5,6,1,3,0,0,4.33,3.8,1.75,4.33,3.7,1.8,4.41,4.02,1.82,3.5,3.75,2.0,3.87,3.67,2.03,2021-22
F1,2021-12-22,Lorient,Paris SG,1,1,D,1,0,H,17,17,5,4,6,8,6,8,1,3,0,1,7.5,5.25,1.4,7.75,4.8,1.39,8.34,5.45,1.38,6.0,4.2,1.53,6.64,4.57,1.53,2021-22
F1,2021-12-22,Lyon,Metz,1,1,D,0,0,D,18,6,6,2,12,19,13,2,2,3,0,0,1.36,5.25,8.0,1.34,5.5,8.0,1.37,5.64,8.46,1.33,5.0,10.0,1.36,5.47,9.37,2021-22
F1,2021-12-22,Marseille,Reims,1,1,D,0,0,D,14,7,5,2,12,6,7,4,4,4,1,1,1.66,3.6,5.75,1.68,3.7,5.25,1.68,3.89,5.81,1.5,4.2,6.0,1.51,4.41,7.35,2021-22
F1,2021-12-22,Monaco,Rennes,2,1,H,1,1,D,11,16,3,6,11,9,7,5,2,1,0,0,2.2,3.5,3.25,2.2,3.5,3.1,2.28,3.63,3.26,2.2,3.5,3.2,2.28,3.48,3.38,2021-22
F1,2021-12-22,Montpellier,Angers,4,1,H,2,1,H,9,13,6,6,13,13,1,6,1,1,0,0,2.2,3.3,3.4,2.2,3.25,3.4,2.23,3.35,3.64,1.95,3.5,3.8,2.02,3.53,4.09,2021-22
F1,2021-12-22,Nice,Lens,2,1,H,0,1,A,9,8,3,4,7,9,5,4,0,2,0,0,2.1,3.5,3.5,2.1,3.4,3.4,2.14,3.48,3.73,1.95,3.6,3.5,2.06,3.62,3.84,2021-22
F1,2021-12-22,St Etienne,Nantes,0,1,A,0,0,D,13,8,6,3,13,12,5,4,1,1,0,0,2.6,3.25,2.8,2.45,3.3,2.85,2.66,3.42,2.83,2.37,3.3,3.0,2.46,3.22,3.27,2021-22
F1,2021-12-22,Troyes,Brest,1,1,D,0,1,A,15,8,4,2,16,10,9,0,4,1,1,0,2.5,3.4,2.8,2.4,3.5,2.75,2.6,3.34,2.96,2.45,3.25,2.9,2.55,3.24,3.1,2021-22
F1,2022-01-07,Bordeaux,Marseille,0,1,A,0,1,A,6,18,2,6,13,7,3,9,1,1,0,0,5.0,4.33,1.57,5.25,4.5,1.55,5.46,4.46,1.62,4.5,4.0,1.7,5.24,4.16,1.68,2021-22
F1,2022-01-08,Lens,Rennes,1,0,H,0,0,D,11,5,4,0,5,6,12,1,1,1,0,0,2.75,3.4,2.55,2.7,3.5,2.45,2.84,3.51,2.6,2.5,3.5,2.7,2.62,3.49,2.82,2021-22
F1,2022-01-09,Brest,Nice,0,3,A,0,1,A,26,9,10,4,5,11,14,3,0,3,0,1,2.87,3.5,2.4,2.85,3.5,2.35,3.03,3.45,2.49,2.6,3.4,2.6,2.74,3.38,2.77,2021-22
F1,2022-01-09,Clermont,Reims,0,0,D,0,0,D,12,7,7,2,13,24,6,2,1,3,1,0,2.45,3.1,3.1,2.37,3.2,3.1,2.46,3.2,3.3,2.4,3.1,3.2,2.5,3.14,3.3,2021-22
F1,2022-01-09,Metz,Strasbourg,0,2,A,0,0,D,7,19,1,7,11,6,4,3,1,1,0,0,4.75,4.0,1.7,4.5,3.7,1.77,4.93,3.89,1.78,4.75,4.0,1.72,4.93,3.88,1.78,2021-22
F1,2022-01-09,Nantes,Monaco,0,0,D,0,0,D,8,9,4,1,17,12,5,2,1,2,0,0,3.4,3.3,2.2,3.5,3.2,2.2,3.72,3.27,2.24,4.0,3.3,1.95,4.18,3.41,2.04,2021-22
F1,2022-01-09,Lyon,Paris SG,1,1,D,1,0,H,11,15,4,3,18,13,2,7,2,2,0,0,3.6,4.2,1.83,3.9,4.1,1.8,3.73,4.17,1.9,3.0,3.75,2.25,3.2,3.7,2.29,2021-22
F1,2022-01-14,Nice,Nantes,2,1,H,1,1,D,13,11,5,3,8,17,3,5,2,1,0,0,1.7,3.75,5.0,1.68,3.8,5.0,1.73,3.76,5.54,1.75,3.8,4.5,1.79,3.76,5.01,2021-22
F1,2022-01-15,St Etienne,Lens,1,2,A,1,0,H,13,14,4,4,9,13,6,6,1,1,0,0,4.0,3.5,1.95,3.7,3.6,1.95,3.88,3.6,2.0,4.0,3.8,1.85,4.32,3.87,1.88,2021-22
F1,2022-01-15,Paris SG,Brest,2,0,H,1,0,H,20,6,9,3,10,8,9,6,5,3,0,0,1.22,7.5,9.5,1.21,7.0,13.0,1.23,6.74,12.18,1.25,6.5,10.0,1.26,6.5,11.83,2021-22
F1,2022-01-16,Rennes,Bordeaux,6,0,H,2,0,H,19,5,11,1,9,9,9,1,1,5,0,1,1.4,5.0,7.0,1.41,4.8,7.25,1.41,4.93,8.04,1.44,5.0,6.5,1.44,5.07,7.62,2021-22
F1,2022-01-16,Lorient,Angers,0,0,D,0,0,D,14,5,4,0,12,9,6,1,3,1,0,1,2.37,3.25,3.1,2.35,3.3,3.0,2.44,3.21,3.21,2.05,3.3,3.75,2.11,3.42,3.89,2021-22
F1,2022-01-16,Monaco,Clermont,4,0,H,1,0,H,20,6,10,1,9,10,6,1,0,1,0,0,1.45,4.5,6.5,1.49,4.6,6.0,1.46,4.75,6.94,1.5,4.5,5.75,1.52,4.34,7.23,2021-22
F1,2022-01-16,Reims,Metz,0,1,A,0,0,D,14,17,2,5,14,16,11,4,4,4,0,0,1.8,3.5,5.0,1.78,3.5,4.75,1.75,3.71,5.1,1.75,3.6,4.75,1.76,3.52,5.87,2021-22
F1,2022-01-16,Strasbourg,Montpellier,3,1,H,0,1,A,19,9,8,5,18,9,7,3,2,2,0,1,2.0,3.5,3.6,2.05,3.5,3.5,2.07,3.45,3.82,2.05,3.5,3.6,2.12,3.46,3.83,2021-22
F1,2022-01-16,Troyes,Lyon,0,1,A,0,1,A,6,19,2,8,9,12,4,7,2,1,0,0,5.25,4.0,1.65,4.1,3.9,1.8,4.93,4.09,1.7,4.2,3.8,1.8,4.65,3.88,1.81,2021-22
F1,2022-01-16,Marseille,Lille,1,1,D,0,1,A,22,5,7,4,11,11,15,2,1,5,0,1,2.3,3.4,3.1,2.3,3.4,3.1,2.3,3.51,3.19,2.2,3.4,3.25,2.33,3.42,3.45,2021-22
F1,2022-01-19,Clermont,Strasbourg,0,2,A,0,1,A,7,15,1,5,8,11,6,4,2,0,0,0,3.1,3.5,2.25,3.0,3.5,2.25,3.17,3.64,2.26,3.5,3.2,2.25,3.6,3.2,2.25,2021-22
F1,2022-01-19,Lille,Lorient,3,1,H,3,0,H,13,18,5,5,8,11,4,2,0,0,0,0,1.53,4.2,6.0,1.51,4.4,6.25,1.5,4.48,6.69,1.55,4.2,6.0,1.54,4.31,6.91,2021-22
F1,2022-01-19,Montpellier,Troyes,0,1,A,0,0,D,11,13,2,5,12,10,5,4,5,1,1,0,1.75,4.0,4.5,1.72,4.0,4.33,1.75,4.18,4.44,1.72,4.0,4.5,1.72,3.97,5.19,2021-22
F1,2022-01-21,Lyon,St Etienne,1,0,H,1,0,H,11,4,4,1,15,17,2,2,1,4,0,0,1.36,5.25,8.0,1.38,5.0,7.75,1.4,5.19,7.57,1.4,4.5,7.0,1.41,5.17,8.23,2021-22
F1,2022-01-22,Brest,Lille,2,0,H,1,0,H,9,17,3,5,7,10,5,10,2,3,0,0,3.3,3.3,2.25,3.2,3.5,2.15,3.31,3.7,2.17,3.2,3.4,2.25,3.26,3.41,2.37,2021-22
F1,2022-01-22,Lens,Marseille,0,2,A,0,1,A,9,10,3,7,7,6,8,5,3,2,0,0,2.5,3.6,2.7,2.55,3.5,2.65,2.55,3.63,2.74,2.4,3.6,2.8,2.53,3.48,2.94,2021-22
F1,2022-01-23,Metz,Nice,0,2,A,0,0,D,8,7,1,6,14,6,3,4,3,1,0,0,5.0,3.75,1.72,5.0,3.5,1.75,5.08,3.78,1.74,5.25,3.6,1.75,5.11,3.68,1.8,2021-22
F1,2022-01-23,Angers,Troyes,2,1,H,2,1,H,10,11,3,6,16,21,3,3,1,3,0,0,2.05,3.1,4.2,2.1,3.2,3.8,2.05,3.12,4.42,2.05,3.1,4.2,2.1,3.21,4.23,2021-22
F1,2022-01-23,Bordeaux,Strasbourg,4,3,H,3,1,H,13,18,6,6,11,11,1,3,5,2,0,0,3.75,3.6,1.95,3.75,3.75,1.9,4.0,3.78,1.92,4.33,4.0,1.75,4.48,4.11,1.79,2021-22
F1,2022-01-23,Clermont,Rennes,2,1,H,0,1,A,12,13,4,4,9,17,4,6,2,3,0,0,3.8,3.8,1.85,4.1,3.7,1.85,4.1,3.85,1.88,4.33,3.8,1.8,4.69,3.79,1.83,2021-22
F1,2022-01-23,Nantes,Lorient,4,2,H,1,0,H,12,15,8,6,12,10,7,6,3,0,0,0,2.15,3.1,3.8,2.1,3.0,4.0,2.14,3.13,4.03,2.25,3.1,3.5,2.33,3.13,3.67,2021-22
F1,2022-01-23,Montpellier,Monaco,3,2,H,2,1,H,15,17,7,7,10,10,5,10,2,2,0,0,3.8,3.5,2.0,3.6,3.4,2.05,3.79,3.48,2.07,4.0,3.6,1.9,4.28,3.62,1.94,2021-22
F1,2022-01-23,Paris SG,Reims,4,0,H,1,0,H,22,7,8,3,6,10,14,0,0,1,0,0,1.22,6.5,13.0,1.2,7.0,14.5,1.2,7.06,15.34,1.22,6.0,15.0,1.23,6.48,15.77,2021-22
F1,2022-01-26,Angers,St Etienne,0,1,A,0,1,A,7,8,4,5,7,13,3,1,1,1,0,0,2.15,3.5,3.3,2.15,3.3,3.4,2.19,3.44,3.49,2.15,3.25,3.5,2.25,3.23,3.72,2021-22
F1,2022-02-01,Lyon,Marseille,2,1,H,0,1,A,12,9,4,1,8,8,4,6,0,0,0,0,2.75,3.3,2.6,2.7,3.3,2.55,2.89,3.35,2.65,2.75,3.3,2.6,2.94,3.29,2.65,2021-22
